old iri,new iri
http://www.ontologyrepository.com/CommonCoreOntologies/MidrangeFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001146
http://www.ontologyrepository.com/CommonCoreOntologies/SoundPressure,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001147
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfHomicide,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001148
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfSuicide,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001149
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfContractFormation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001150
http://www.ontologyrepository.com/CommonCoreOntologies/TelephoneCall,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001151
http://www.ontologyrepository.com/CommonCoreOntologies/LegalSystemAct,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001152
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfExpressiveCommunication,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001153
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfWalking,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001154
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfFinancialWithdrawal,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001155
http://www.ontologyrepository.com/CommonCoreOntologies/DecreaseOfDisposition,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001156
http://www.ontologyrepository.com/CommonCoreOntologies/XrayFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001157
http://www.ontologyrepository.com/CommonCoreOntologies/IncreaseOfFunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001158
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfDeparture,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001159
http://www.ontologyrepository.com/CommonCoreOntologies/Amplitude,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001160
http://www.ontologyrepository.com/CommonCoreOntologies/TelemetryProcess,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001161
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfDeclarativeCommunication,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001162
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfCargoTransportation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001163
http://www.ontologyrepository.com/CommonCoreOntologies/DecreaseOfDependentContinuant,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001164
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfVocationalTrainingAcquisition,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001165
http://www.ontologyrepository.com/CommonCoreOntologies/SoftXrayFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001166
http://www.ontologyrepository.com/CommonCoreOntologies/SocialAct,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001167
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfEncounter,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001168
http://www.ontologyrepository.com/CommonCoreOntologies/Target,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001169
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfVocationalTrainingInstruction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001170
http://www.ontologyrepository.com/CommonCoreOntologies/SoundProduction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001171
http://www.ontologyrepository.com/CommonCoreOntologies/MechanicalProcess,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001172
http://www.ontologyrepository.com/CommonCoreOntologies/NearInfraredLightFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001173
http://www.ontologyrepository.com/CommonCoreOntologies/RadioInterference,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001174
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfArtifactProcessing,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001175
http://www.ontologyrepository.com/CommonCoreOntologies/Act,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001176
http://www.ontologyrepository.com/CommonCoreOntologies/VisibleLightReflectionProcess,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001177
http://www.ontologyrepository.com/CommonCoreOntologies/LossOfDependentContinuant,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001178
http://www.ontologyrepository.com/CommonCoreOntologies/GainOfRealizableEntity,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001179
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTrainingInstruction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001180
http://www.ontologyrepository.com/CommonCoreOntologies/VeryHighFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001181
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfPromising,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001182
http://www.ontologyrepository.com/CommonCoreOntologies/StasisOfPartiallyMissionCapable,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001183
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfRequesting,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001184
http://www.ontologyrepository.com/CommonCoreOntologies/DecreaseOfGenericallyDependentContinuant,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001185
http://www.ontologyrepository.com/CommonCoreOntologies/StableOrientation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001186
http://www.ontologyrepository.com/CommonCoreOntologies/MuzzleBlast,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001187
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfMeasuring,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001188
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfMaintenance,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001189
http://www.ontologyrepository.com/CommonCoreOntologies/FarInfraredLightFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001190
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfLoaning,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001191
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfDonating,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001192
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfRenting,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001193
http://www.ontologyrepository.com/CommonCoreOntologies/Pitch,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001194
http://www.ontologyrepository.com/CommonCoreOntologies/VisibleObservation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001195
http://www.ontologyrepository.com/CommonCoreOntologies/Death,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001196
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfPositionChange,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001197
http://www.ontologyrepository.com/CommonCoreOntologies/Timbre,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001198
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfApologizing,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001199
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTerroristTrainingInstruction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001200
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfRepayment,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001201
http://www.ontologyrepository.com/CommonCoreOntologies/TextMessaging,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001202
http://www.ontologyrepository.com/CommonCoreOntologies/DecreaseOfRealizableEntity,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001203
http://www.ontologyrepository.com/CommonCoreOntologies/ElectromagneticWaveProcess,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001204
http://www.ontologyrepository.com/CommonCoreOntologies/StasisOfFullyMissionCapable,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001205
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfReligiousGroupAffiliation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001206
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfCommanding,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001207
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfReporting,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001208
http://www.ontologyrepository.com/CommonCoreOntologies/Force,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001209
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfSocialMovement,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001210
http://www.ontologyrepository.com/CommonCoreOntologies/SineWaveform,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001211
http://www.ontologyrepository.com/CommonCoreOntologies/Behavior,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001212
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfIssuingMassMediaDocumentary,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001213
http://www.ontologyrepository.com/CommonCoreOntologies/SawtoothWaveform,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001214
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfArtifactEmployment,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001215
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfResiding,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001216
http://www.ontologyrepository.com/CommonCoreOntologies/Torque,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001217
http://www.ontologyrepository.com/CommonCoreOntologies/GainOfGenericallyDependentContinuant,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001218
http://www.ontologyrepository.com/CommonCoreOntologies/StasisOfNonMissionCapable,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001219
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfReligiousTrainingAcquisition,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001220
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfEducationalTrainingInstruction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001221
http://www.ontologyrepository.com/CommonCoreOntologies/ProcessBeginning,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001222
http://www.ontologyrepository.com/CommonCoreOntologies/LossOfRealizableEntity,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001223
http://www.ontologyrepository.com/CommonCoreOntologies/DecreaseOfFunction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001224
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfEducationalTrainingAcquisition,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001225
http://www.ontologyrepository.com/CommonCoreOntologies/Funeral,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001226
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfWeaponUse,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001227
http://www.ontologyrepository.com/CommonCoreOntologies/EndOfLifeStasis,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001228
http://www.ontologyrepository.com/CommonCoreOntologies/PrivateNetworkTelephoneCall,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001229
http://www.ontologyrepository.com/CommonCoreOntologies/EmailMessaging,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001230
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTravel,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001231
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfCondoling,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001232
http://www.ontologyrepository.com/CommonCoreOntologies/Webcast,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001233
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfPublishingMassMediaArticle,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001234
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfManufacturing,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001235
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfCommunicationByMedia,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001236
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfSojourn,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001237
http://www.ontologyrepository.com/CommonCoreOntologies/DecreaseOfSpecificallyDependentContinuant,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001238
http://www.ontologyrepository.com/CommonCoreOntologies/RadioFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001239
http://www.ontologyrepository.com/CommonCoreOntologies/EnhancedStasis,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001240
http://www.ontologyrepository.com/CommonCoreOntologies/CriminalAct,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001241
http://www.ontologyrepository.com/CommonCoreOntologies/VisibleLightFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001242
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfMilitaryTrainingAcquisition,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001243
http://www.ontologyrepository.com/CommonCoreOntologies/MechanicalWaveProcess,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001244
http://www.ontologyrepository.com/CommonCoreOntologies/ProcessEnding,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001245
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfMilitaryTrainingInstruction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001246
http://www.ontologyrepository.com/CommonCoreOntologies/MaximumPower,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001247
http://www.ontologyrepository.com/CommonCoreOntologies/GainOfRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001248
http://www.ontologyrepository.com/CommonCoreOntologies/UpperMidrangeFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001249
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfChangeOfResidence,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001250
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfEspionage,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001251
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfObservation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001252
http://www.ontologyrepository.com/CommonCoreOntologies/LossOfRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001253
http://www.ontologyrepository.com/CommonCoreOntologies/SquareWaveform,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001254
http://www.ontologyrepository.com/CommonCoreOntologies/SoundFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001255
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfConstruction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001256
http://www.ontologyrepository.com/CommonCoreOntologies/Pressure,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001257
http://www.ontologyrepository.com/CommonCoreOntologies/SubBassFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001258
http://www.ontologyrepository.com/CommonCoreOntologies/Momentum,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001259
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfPropaganda,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001260
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfCollision,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001261
http://www.ontologyrepository.com/CommonCoreOntologies/IgnitionProcess,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001262
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfFacilityUse,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001263
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfToolUse,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001264
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfOathTaking,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001265
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfInviting,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001266
http://www.ontologyrepository.com/CommonCoreOntologies/ElectromagneticRadiationFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001267
http://www.ontologyrepository.com/CommonCoreOntologies/LowFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001268
http://www.ontologyrepository.com/CommonCoreOntologies/DecreaseOfRole,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001269
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfSocialGroupMembership,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001270
http://www.ontologyrepository.com/CommonCoreOntologies/BiographicalLife,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001271
http://www.ontologyrepository.com/CommonCoreOntologies/IntentionalAct,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001272
http://www.ontologyrepository.com/CommonCoreOntologies/LongitudinalWaveProfile,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001273
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfDeceptiveCommunication,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001274
http://www.ontologyrepository.com/CommonCoreOntologies/Birth,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001275
http://www.ontologyrepository.com/CommonCoreOntologies/Speed,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001276
http://www.ontologyrepository.com/CommonCoreOntologies/Combustion,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001277
http://www.ontologyrepository.com/CommonCoreOntologies/Velocity,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001278
http://www.ontologyrepository.com/CommonCoreOntologies/Married,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001279
http://www.ontologyrepository.com/CommonCoreOntologies/RectilinearMotion,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001280
http://www.ontologyrepository.com/CommonCoreOntologies/DeactivatedStasis,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001281
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfPossession,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001282
http://www.ontologyrepository.com/CommonCoreOntologies/WaveProduction,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001283
http://www.ontologyrepository.com/CommonCoreOntologies/HardXrayFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001284
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfRepresentativeCommunication,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001285
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfCommunication,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001286
http://www.ontologyrepository.com/CommonCoreOntologies/EffectOfLocationChange,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001287
http://www.ontologyrepository.com/CommonCoreOntologies/ExtremeUltravioletLightFrequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001288
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTargeting,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001289
http://www.ontologyrepository.com/CommonCoreOntologies/StasisOfArtifactOperationality,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001290
http://www.ontologyrepository.com/CommonCoreOntologies/Acceleration,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001291
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfAssignment,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001292
http://www.ontologyrepository.com/CommonCoreOntologies/InverseSawtoothWaveform,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001293
http://www.ontologyrepository.com/CommonCoreOntologies/SoundProcessProfile,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001294
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfDecoyUse,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001295
http://www.ontologyrepository.com/CommonCoreOntologies/LossOfSpecificallyDependentContinuant,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001296
http://www.ontologyrepository.com/CommonCoreOntologies/IncreaseOfSpecificallyDependentContinuant,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001297
http://www.ontologyrepository.com/CommonCoreOntologies/AngularMomentum,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001298
http://www.ontologyrepository.com/CommonCoreOntologies/GainOfQuality,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001299
http://www.ontologyrepository.com/CommonCoreOntologies/InstantMessaging,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001300
http://www.ontologyrepository.com/CommonCoreOntologies/DeltaV,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001301
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTrainingAcquisition,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001302
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfAssociation,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001303
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfDenying,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001304
http://www.ontologyrepository.com/CommonCoreOntologies/Effect,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001305
http://www.ontologyrepository.com/CommonCoreOntologies/SpinningMotion,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001306
http://www.ontologyrepository.com/CommonCoreOntologies/SoundWaveProcess,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001307
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfGovernment,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001308
http://www.ontologyrepository.com/CommonCoreOntologies/Frequency,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001309
http://www.ontologyrepository.com/CommonCoreOntologies/WaveCycle,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001310
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfFinancialDeposit,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001311
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfIntelligenceGathering,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001312
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfArrival,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001313
http://www.ontologyrepository.com/CommonCoreOntologies/OscillationProcess,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001314
http://www.ontologyrepository.com/CommonCoreOntologies/Stasis,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001315
http://www.ontologyrepository.com/CommonCoreOntologies/TelevisionBroadcast,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001316
http://www.ontologyrepository.com/CommonCoreOntologies/Loudness,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001317
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfEntertainment,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001318
http://www.ontologyrepository.com/CommonCoreOntologies/process_precedes,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001319
http://www.ontologyrepository.com/CommonCoreOntologies/process_preceded_by,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0001320
http://www.ontologyrepository.com/CommonCoreOntologies/is_affected_by,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002000
http://www.ontologyrepository.com/CommonCoreOntologies/is_object_of,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002001
http://www.ontologyrepository.com/CommonCoreOntologies/has_accomplice,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002002
http://www.ontologyrepository.com/CommonCoreOntologies/is_made_of,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002003
http://www.ontologyrepository.com/CommonCoreOntologies/is_predecessor_of,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002004
http://www.ontologyrepository.com/CommonCoreOntologies/inheres_in_aggregate,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002005
http://www.ontologyrepository.com/CommonCoreOntologies/accomplice_in,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002006
http://www.ontologyrepository.com/CommonCoreOntologies/occurs_on,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002007
http://www.ontologyrepository.com/CommonCoreOntologies/quality_of_aggregate,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002008
http://www.ontologyrepository.com/CommonCoreOntologies/has_member_of_located_in,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002009
http://www.ontologyrepository.com/CommonCoreOntologies/has_input,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002010
http://www.ontologyrepository.com/CommonCoreOntologies/role_of_aggregate,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002011
http://www.ontologyrepository.com/CommonCoreOntologies/aggregate_has_quality,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002012
http://www.ontologyrepository.com/CommonCoreOntologies/caused_by,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002013
http://www.ontologyrepository.com/CommonCoreOntologies/process_starts,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002014
http://www.ontologyrepository.com/CommonCoreOntologies/has_object,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002015
http://www.ontologyrepository.com/CommonCoreOntologies/aggregate_has_disposition,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002016
http://www.ontologyrepository.com/CommonCoreOntologies/affects,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002017
http://www.ontologyrepository.com/CommonCoreOntologies/has_accessory,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002018
http://www.ontologyrepository.com/CommonCoreOntologies/disposition_of_aggregate,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002019
http://www.ontologyrepository.com/CommonCoreOntologies/accessory_in,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002020
http://www.ontologyrepository.com/CommonCoreOntologies/has_process_part,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002021
http://www.ontologyrepository.com/CommonCoreOntologies/is_successor_of,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002022
http://www.ontologyrepository.com/CommonCoreOntologies/aggregate_has_role,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002023
http://www.ontologyrepository.com/CommonCoreOntologies/process_started_by,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002024
http://www.ontologyrepository.com/CommonCoreOntologies/has_output,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002025
http://www.ontologyrepository.com/CommonCoreOntologies/occurs_at,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002026
http://www.ontologyrepository.com/CommonCoreOntologies/is_input_of,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002027
http://www.ontologyrepository.com/CommonCoreOntologies/is_material_of,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002028
http://www.ontologyrepository.com/CommonCoreOntologies/is_temporal_region_of,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002029
http://www.ontologyrepository.com/CommonCoreOntologies/is_cause_of,http://www.ontologyrepository.com/CommonCoreOntologies/CCO_0002030
