old-iri,new-iri
http://www.ontologyrepository.com/CommonCoreOntologies/Arrow,https://www.commoncoreontologies.org/x00000178
http://www.ontologyrepository.com/CommonCoreOntologies/Thrust,https://www.commoncoreontologies.org/x00000179
http://www.ontologyrepository.com/CommonCoreOntologies/Hotel,https://www.commoncoreontologies.org/x00000180
http://www.ontologyrepository.com/CommonCoreOntologies/LanguageSkill,https://www.commoncoreontologies.org/x00000181
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfThanking,https://www.commoncoreontologies.org/x00000182
http://www.ontologyrepository.com/CommonCoreOntologies/FragranceArtifactFunction,https://www.commoncoreontologies.org/x00000183
http://www.ontologyrepository.com/CommonCoreOntologies/AxialRotationPeriod,https://www.commoncoreontologies.org/x00000184
http://www.ontologyrepository.com/CommonCoreOntologies/Blunt,https://www.commoncoreontologies.org/x00000185
http://www.ontologyrepository.com/CommonCoreOntologies/ArtifactVersionOrdinality,https://www.commoncoreontologies.org/x00000186
http://www.ontologyrepository.com/CommonCoreOntologies/AuthorityRole,https://www.commoncoreontologies.org/x00000187
http://www.ontologyrepository.com/CommonCoreOntologies/GroundTrack,https://www.commoncoreontologies.org/x00000188
http://www.ontologyrepository.com/CommonCoreOntologies/Certificate,https://www.commoncoreontologies.org/x00000189
http://www.ontologyrepository.com/CommonCoreOntologies/MinimumSpeedArtifactFunction,https://www.commoncoreontologies.org/x00000190
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfHomicide,https://www.commoncoreontologies.org/x00000191
http://www.ontologyrepository.com/CommonCoreOntologies/Facility,https://www.commoncoreontologies.org/x00000192
http://www.ontologyrepository.com/CommonCoreOntologies/TelephoneSubscriberLine,https://www.commoncoreontologies.org/x00000193
http://www.ontologyrepository.com/CommonCoreOntologies/ElectricalContactArtifactFunction,https://www.commoncoreontologies.org/x00000194
http://www.ontologyrepository.com/CommonCoreOntologies/Heliport,https://www.commoncoreontologies.org/x00000195
http://www.ontologyrepository.com/CommonCoreOntologies/Purple,https://www.commoncoreontologies.org/x00000196
http://www.ontologyrepository.com/CommonCoreOntologies/ProcessBeginning,https://www.commoncoreontologies.org/x00000197
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfSoundLevel,https://www.commoncoreontologies.org/x00000198
http://www.ontologyrepository.com/CommonCoreOntologies/Camera,https://www.commoncoreontologies.org/x00000199
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfPilgrimage,https://www.commoncoreontologies.org/x00000200
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfChangeOfResidence,https://www.commoncoreontologies.org/x00000201
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTerroristTrainingInstruction,https://www.commoncoreontologies.org/x00000202
http://www.ontologyrepository.com/CommonCoreOntologies/EventStatusNominalInformationContentEntity,https://www.commoncoreontologies.org/x00000203
http://www.ontologyrepository.com/CommonCoreOntologies/Rifle,https://www.commoncoreontologies.org/x00000204
http://www.ontologyrepository.com/CommonCoreOntologies/ObjectTrack,https://www.commoncoreontologies.org/x00000205
http://www.ontologyrepository.com/CommonCoreOntologies/FrictionReductionArtifactFunction,https://www.commoncoreontologies.org/x00000206
http://www.ontologyrepository.com/CommonCoreOntologies/GeospatialBoundary,https://www.commoncoreontologies.org/x00000207
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfCongratulating,https://www.commoncoreontologies.org/x00000208
http://www.ontologyrepository.com/CommonCoreOntologies/SoundWavelength,https://www.commoncoreontologies.org/x00000209
http://www.ontologyrepository.com/CommonCoreOntologies/Engine,https://www.commoncoreontologies.org/x00000210
http://www.ontologyrepository.com/CommonCoreOntologies/MultiDayTemporalInterval,https://www.commoncoreontologies.org/x00000211
http://www.ontologyrepository.com/CommonCoreOntologies/ChemicalWeapon,https://www.commoncoreontologies.org/x00000212
http://www.ontologyrepository.com/CommonCoreOntologies/Subcontinent,https://www.commoncoreontologies.org/x00000213
http://www.ontologyrepository.com/CommonCoreOntologies/MovingTargetIndicationArtifactFunction,https://www.commoncoreontologies.org/x00000214
http://www.ontologyrepository.com/CommonCoreOntologies/RadioTelescope,https://www.commoncoreontologies.org/x00000215
http://www.ontologyrepository.com/CommonCoreOntologies/Shell,https://www.commoncoreontologies.org/x00000216
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfArea,https://www.commoncoreontologies.org/x00000217
http://www.ontologyrepository.com/CommonCoreOntologies/MajorAxis,https://www.commoncoreontologies.org/x00000218
http://www.ontologyrepository.com/CommonCoreOntologies/ReflectingOpticalTelescope,https://www.commoncoreontologies.org/x00000219
http://www.ontologyrepository.com/CommonCoreOntologies/AmmunitionDepot,https://www.commoncoreontologies.org/x00000220
http://www.ontologyrepository.com/CommonCoreOntologies/SemiMinorAxis,https://www.commoncoreontologies.org/x00000221
http://www.ontologyrepository.com/CommonCoreOntologies/PresenceFrequency,https://www.commoncoreontologies.org/x00000222
http://www.ontologyrepository.com/CommonCoreOntologies/TimeOfDay,https://www.commoncoreontologies.org/x00000223
http://www.ontologyrepository.com/CommonCoreOntologies/PopulatedPlace,https://www.commoncoreontologies.org/x00000224
http://www.ontologyrepository.com/CommonCoreOntologies/Month,https://www.commoncoreontologies.org/x00000225
http://www.ontologyrepository.com/CommonCoreOntologies/TransportationFacility,https://www.commoncoreontologies.org/x00000226
http://www.ontologyrepository.com/CommonCoreOntologies/JulianYear,https://www.commoncoreontologies.org/x00000227
http://www.ontologyrepository.com/CommonCoreOntologies/IntentionalAct,https://www.commoncoreontologies.org/x00000228
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfPower,https://www.commoncoreontologies.org/x00000229
http://www.ontologyrepository.com/CommonCoreOntologies/DiffractionGrating,https://www.commoncoreontologies.org/x00000230
http://www.ontologyrepository.com/CommonCoreOntologies/TorpedoTube,https://www.commoncoreontologies.org/x00000231
http://www.ontologyrepository.com/CommonCoreOntologies/PumpingStation,https://www.commoncoreontologies.org/x00000232
http://www.ontologyrepository.com/CommonCoreOntologies/StockCertificate,https://www.commoncoreontologies.org/x00000233
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTraining,https://www.commoncoreontologies.org/x00000234
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfVocationalTrainingAcquisition,https://www.commoncoreontologies.org/x00000235
http://www.ontologyrepository.com/CommonCoreOntologies/LightingSystem,https://www.commoncoreontologies.org/x00000236
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTerroristTrainingAcquisition,https://www.commoncoreontologies.org/x00000237
http://www.ontologyrepository.com/CommonCoreOntologies/Propeller,https://www.commoncoreontologies.org/x00000238
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfMass,https://www.commoncoreontologies.org/x00000239
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfOathTaking,https://www.commoncoreontologies.org/x00000240
http://www.ontologyrepository.com/CommonCoreOntologies/TwoDimensionalBarCode,https://www.commoncoreontologies.org/x00000241
http://www.ontologyrepository.com/CommonCoreOntologies/DataMatrixCode,https://www.commoncoreontologies.org/x00000242
http://www.ontologyrepository.com/CommonCoreOntologies/HeatSink,https://www.commoncoreontologies.org/x00000243
http://www.ontologyrepository.com/CommonCoreOntologies/FragmentationArtifactFunction,https://www.commoncoreontologies.org/x00000244
http://www.ontologyrepository.com/CommonCoreOntologies/PetroleumManufacturingFacility,https://www.commoncoreontologies.org/x00000245
http://www.ontologyrepository.com/CommonCoreOntologies/StasisOfRealizableEntity,https://www.commoncoreontologies.org/x00000246
http://www.ontologyrepository.com/CommonCoreOntologies/Road,https://www.commoncoreontologies.org/x00000247
http://www.ontologyrepository.com/CommonCoreOntologies/ChemicalManufacturingFacility,https://www.commoncoreontologies.org/x00000248
http://www.ontologyrepository.com/CommonCoreOntologies/Shaft,https://www.commoncoreontologies.org/x00000249
http://www.ontologyrepository.com/CommonCoreOntologies/LossOfRealizableEntity,https://www.commoncoreontologies.org/x00000250
http://www.ontologyrepository.com/CommonCoreOntologies/Continent,https://www.commoncoreontologies.org/x00000251
http://www.ontologyrepository.com/CommonCoreOntologies/Nozzle,https://www.commoncoreontologies.org/x00000252
http://www.ontologyrepository.com/CommonCoreOntologies/InformationBearingEntity,https://www.commoncoreontologies.org/x00000253
http://www.ontologyrepository.com/CommonCoreOntologies/TransportationArtifact,https://www.commoncoreontologies.org/x00000254
http://www.ontologyrepository.com/CommonCoreOntologies/PortionOfCryogenicMaterial,https://www.commoncoreontologies.org/x00000255
