old-iri,new-iri
http://www.ontologyrepository.com/CommonCoreOntologies/Shell,https://www.commoncoreontologies.org/ont00000216
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfArea,https://www.commoncoreontologies.org/ont00000217
http://www.ontologyrepository.com/CommonCoreOntologies/MajorAxis,https://www.commoncoreontologies.org/ont00000218
http://www.ontologyrepository.com/CommonCoreOntologies/ReflectingOpticalTelescope,https://www.commoncoreontologies.org/ont00000219
http://www.ontologyrepository.com/CommonCoreOntologies/AmmunitionDepot,https://www.commoncoreontologies.org/ont00000220
http://www.ontologyrepository.com/CommonCoreOntologies/SemiMinorAxis,https://www.commoncoreontologies.org/ont00000221
http://www.ontologyrepository.com/CommonCoreOntologies/PresenceFrequency,https://www.commoncoreontologies.org/ont00000222
http://www.ontologyrepository.com/CommonCoreOntologies/TimeOfDay,https://www.commoncoreontologies.org/ont00000223
http://www.ontologyrepository.com/CommonCoreOntologies/PopulatedPlace,https://www.commoncoreontologies.org/ont00000224
http://www.ontologyrepository.com/CommonCoreOntologies/Month,https://www.commoncoreontologies.org/ont00000225
http://www.ontologyrepository.com/CommonCoreOntologies/TransportationFacility,https://www.commoncoreontologies.org/ont00000226
http://www.ontologyrepository.com/CommonCoreOntologies/JulianYear,https://www.commoncoreontologies.org/ont00000227
http://www.ontologyrepository.com/CommonCoreOntologies/IntentionalAct,https://www.commoncoreontologies.org/ont00000228
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfPower,https://www.commoncoreontologies.org/ont00000229
http://www.ontologyrepository.com/CommonCoreOntologies/DiffractionGrating,https://www.commoncoreontologies.org/ont00000230
http://www.ontologyrepository.com/CommonCoreOntologies/TorpedoTube,https://www.commoncoreontologies.org/ont00000231
http://www.ontologyrepository.com/CommonCoreOntologies/PumpingStation,https://www.commoncoreontologies.org/ont00000232
http://www.ontologyrepository.com/CommonCoreOntologies/StockCertificate,https://www.commoncoreontologies.org/ont00000233
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTraining,https://www.commoncoreontologies.org/ont00000234
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfVocationalTrainingAcquisition,https://www.commoncoreontologies.org/ont00000235
http://www.ontologyrepository.com/CommonCoreOntologies/LightingSystem,https://www.commoncoreontologies.org/ont00000236
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfTerroristTrainingAcquisition,https://www.commoncoreontologies.org/ont00000237
http://www.ontologyrepository.com/CommonCoreOntologies/Propeller,https://www.commoncoreontologies.org/ont00000238
http://www.ontologyrepository.com/CommonCoreOntologies/MeasurementUnitOfMass,https://www.commoncoreontologies.org/ont00000239
http://www.ontologyrepository.com/CommonCoreOntologies/ActOfOathTaking,https://www.commoncoreontologies.org/ont00000240
http://www.ontologyrepository.com/CommonCoreOntologies/TwoDimensionalBarCode,https://www.commoncoreontologies.org/ont00000241
http://www.ontologyrepository.com/CommonCoreOntologies/DataMatrixCode,https://www.commoncoreontologies.org/ont00000242
http://www.ontologyrepository.com/CommonCoreOntologies/HeatSink,https://www.commoncoreontologies.org/ont00000243
http://www.ontologyrepository.com/CommonCoreOntologies/FragmentationArtifactFunction,https://www.commoncoreontologies.org/ont00000244
http://www.ontologyrepository.com/CommonCoreOntologies/PetroleumManufacturingFacility,https://www.commoncoreontologies.org/ont00000245
http://www.ontologyrepository.com/CommonCoreOntologies/StasisOfRealizableEntity,https://www.commoncoreontologies.org/ont00000246
http://www.ontologyrepository.com/CommonCoreOntologies/Road,https://www.commoncoreontologies.org/ont00000247
http://www.ontologyrepository.com/CommonCoreOntologies/ChemicalManufacturingFacility,https://www.commoncoreontologies.org/ont00000248
http://www.ontologyrepository.com/CommonCoreOntologies/Shaft,https://www.commoncoreontologies.org/ont00000249
