IRI Reserved,Reserved by,Date reserved,Associated Issue
https://www.commoncoreontologies.org/ont00000563,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000564,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000565,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000566,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000567,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000568,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000569,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000570,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000571,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000572,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000573,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000574,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000575,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000576,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000577,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000578,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000579,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000580,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000581,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000582,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000583,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000584,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000585,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000586,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000587,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000588,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000589,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000590,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000591,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000592,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000593,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000594,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000595,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000596,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000597,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000598,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000599,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000600,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000601,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000602,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000603,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000604,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000605,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000606,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000607,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000608,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000609,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000610,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000611,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000612,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000613,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000614,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000615,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000616,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000617,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000618,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000619,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000620,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000621,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000622,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000623,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000624,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000625,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000626,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000627,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000628,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000629,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000630,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000631,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000632,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000633,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000634,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000635,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000636,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000637,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000638,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000639,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000640,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000641,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000642,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000643,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000644,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000645,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000646,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000647,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000648,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000649,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000650,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000651,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000652,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000653,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000654,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000655,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000656,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000657,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000658,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000659,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000660,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000661,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000662,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000663,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000664,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000665,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000666,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000667,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000668,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000669,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000670,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000671,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000672,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000673,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000674,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000675,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000676,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000677,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000678,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000679,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000680,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000681,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000682,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000683,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000684,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000685,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000686,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000687,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000688,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000689,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000690,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000691,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000692,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000693,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000694,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000695,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000696,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000697,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000698,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000699,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000700,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000701,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000702,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000703,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000704,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000705,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000706,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000707,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000708,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000709,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000710,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000711,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000712,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000713,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000714,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000715,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000716,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000717,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000718,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000719,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000720,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000721,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000722,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000723,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000724,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000725,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000726,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000727,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000728,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000729,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000730,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000731,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000732,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000733,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000734,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000735,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000736,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000737,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000738,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000739,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000740,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000741,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000742,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000743,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000744,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000745,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000746,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000747,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000748,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000749,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000750,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000751,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000752,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000753,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000754,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000755,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000756,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000757,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000758,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000759,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000760,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000761,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000762,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000763,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000764,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000765,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000766,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000767,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000768,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000769,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
https://www.commoncoreontologies.org/ont00000770,Mark Jensen,11/6/24,https://github.com/CommonCoreOntology/CommonCoreOntologies/issues/543
